Date: Week,Product,Product → Target DPCI,Product → Muffin Product Line,Sales Dollars,Sales Units,Stores Scanning,PODs Scanning,Promo Sales Dollars,Promo Sales Units
"Jan 12, 2026 - Jan 18, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$40959.82 ,7491,1573,1573,$18018.66 ,3645
"Jan 12, 2026 - Jan 18, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 12, 2026 - Jan 18, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$48984.06 ,6053,1323,1323,$33901.62 ,4527
"Jan 12, 2026 - Jan 18, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$38554.25 ,7030,1574,1574,$16465.58 ,3331
"Jan 12, 2026 - Jan 18, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 12, 2026 - Jan 18, 2026",Green Dream,211-34-0232,Smoothie Pouches,$19834.22 ,7332,1530,1530,$13576.60 ,5483
"Jan 12, 2026 - Jan 18, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2936.40 ,275,152,152,$2560.76 ,242
"Jan 12, 2026 - Jan 18, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$71768.70 ,16055,1709,1709,$33352.57 ,8363
"Jan 12, 2026 - Jan 18, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4315.30 ,811,382,382,$2123.27 ,432
"Jan 12, 2026 - Jan 18, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 12, 2026 - Jan 18, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$75126.85 ,9119,1556,1556,$47033.16 ,6280
"Jan 12, 2026 - Jan 18, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$44010.52 ,8042,1639,1639,$13144.85 ,2660
"Jan 12, 2026 - Jan 18, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2966.87 ,1134,194,194,$2365.52 ,959
"Jan 12, 2026 - Jan 18, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4189.36 ,796,381,381,$2203.28 ,447
"Jan 12, 2026 - Jan 18, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$24485.76 ,8701,1555,1555,$14209.50 ,5725
"Jan 12, 2026 - Jan 18, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$35264.47 ,3255,1208,1208,$30850.02 ,2879
"Jan 12, 2026 - Jan 18, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3451.97 ,1283,321,321,$2568.11 ,1028
"Jan 12, 2026 - Jan 18, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$41993.58 ,4297,1296,1296,$38760.80 ,4025
"Jan 12, 2026 - Jan 18, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$63341.35 ,7726,1581,1581,$40426.44 ,5409
"Jan 12, 2026 - Jan 18, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5257.31 ,2017,448,448,$4244.90 ,1714
"Jan 12, 2026 - Jan 18, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$2312.81 ,875,248,248,$1834.90 ,738
"Jan 19, 2026 - Jan 25, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$3.49 ,1,1,1,$0.00 ,0
"Jan 19, 2026 - Jan 25, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$37643.29 ,3819,1266,1266,$22973.97 ,2583
"Jan 19, 2026 - Jan 25, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$31373.89 ,5755,1496,1496,$14249.02 ,2884
"Jan 19, 2026 - Jan 25, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$64359.67 ,14274,1740,1740,$25154.31 ,6332
"Jan 19, 2026 - Jan 25, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 19, 2026 - Jan 25, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$22162.24 ,7649,1458,1458,$12765.16 ,4927
"Jan 19, 2026 - Jan 25, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$13373.10 ,1336,457,457,$7443.49 ,831
"Jan 19, 2026 - Jan 25, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$37311.70 ,8688,870,870,$23034.17 ,5806
"Jan 19, 2026 - Jan 25, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$41716.48 ,7590,1557,1557,$16974.22 ,3438
"Jan 19, 2026 - Jan 25, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 19, 2026 - Jan 25, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$48565.10 ,6043,1331,1331,$32783.48 ,4449
"Jan 19, 2026 - Jan 25, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$39461.08 ,7146,1566,1566,$15029.81 ,3043
"Jan 19, 2026 - Jan 25, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 19, 2026 - Jan 25, 2026",Green Dream,211-34-0232,Smoothie Pouches,$18135.81 ,6318,1416,1416,$11236.69 ,4323
"Jan 19, 2026 - Jan 25, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3273.48 ,327,157,157,$1769.53 ,198
"Jan 19, 2026 - Jan 25, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$72139.83 ,16064,1684,1684,$31421.98 ,7910
"Jan 19, 2026 - Jan 25, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4688.77 ,866,390,390,$2106.56 ,428
"Jan 19, 2026 - Jan 25, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 19, 2026 - Jan 25, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$71260.88 ,8698,1542,1542,$43118.88 ,5852
"Jan 19, 2026 - Jan 25, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$45317.15 ,8250,1681,1681,$12349.05 ,2499
"Jan 19, 2026 - Jan 25, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2620.67 ,923,185,185,$1634.72 ,637
"Jan 19, 2026 - Jan 25, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4283.98 ,799,384,384,$2170.68 ,439
"Jan 19, 2026 - Jan 25, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$22208.97 ,7427,1477,1477,$10342.94 ,3997
"Jan 19, 2026 - Jan 25, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$38179.39 ,3637,1225,1225,$16528.58 ,1806
"Jan 19, 2026 - Jan 25, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3275.07 ,1143,291,291,$2120.57 ,811
"Jan 19, 2026 - Jan 25, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$48485.37 ,4897,1341,1341,$28730.36 ,3233
"Jan 19, 2026 - Jan 25, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$65418.87 ,7997,1597,1597,$40026.46 ,5425
"Jan 19, 2026 - Jan 25, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$4295.16 ,1518,402,402,$2927.86 ,1121
"Jan 19, 2026 - Jan 25, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$1962.86 ,702,213,213,$1379.38 ,531
"Jan 26, 2026 - Feb 1, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$3.49 ,1,1,1,$0.00 ,0
"Jan 26, 2026 - Feb 1, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$38341.20 ,3773,1242,1242,$19721.47 ,2207
"Jan 26, 2026 - Feb 1, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$29248.44 ,5367,1492,1492,$13170.95 ,2666
"Jan 26, 2026 - Feb 1, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$58140.07 ,12845,1698,1698,$21867.30 ,5492
"Jan 26, 2026 - Feb 1, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 26, 2026 - Feb 1, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$23802.03 ,7961,1526,1526,$11068.65 ,4267
"Jan 26, 2026 - Feb 1, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$11913.70 ,1149,431,431,$5262.31 ,581
"Jan 26, 2026 - Feb 1, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$34675.70 ,8051,835,835,$21177.31 ,5329
"Jan 26, 2026 - Feb 1, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$39189.59 ,7130,1522,1522,$15947.88 ,3226
"Jan 26, 2026 - Feb 1, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 26, 2026 - Feb 1, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$49310.31 ,6026,1399,1399,$35669.29 ,4647
"Jan 26, 2026 - Feb 1, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$37042.84 ,6749,1520,1520,$15003.39 ,3048
"Jan 26, 2026 - Feb 1, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 26, 2026 - Feb 1, 2026",Green Dream,211-34-0232,Smoothie Pouches,$18432.71 ,6202,1455,1455,$9102.73 ,3493
"Jan 26, 2026 - Feb 1, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$3010.74 ,294,152,152,$1267.19 ,142
"Jan 26, 2026 - Feb 1, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$60740.73 ,13528,1586,1586,$26646.32 ,6692
"Jan 26, 2026 - Feb 1, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4186.01 ,790,385,385,$2224.23 ,456
"Jan 26, 2026 - Feb 1, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Jan 26, 2026 - Feb 1, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$73212.49 ,8809,1606,1606,$48454.47 ,6298
"Jan 26, 2026 - Feb 1, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$41933.64 ,7626,1658,1658,$11467.04 ,2310
"Jan 26, 2026 - Feb 1, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2807.26 ,959,190,190,$1392.00 ,543
"Jan 26, 2026 - Feb 1, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4214.09 ,804,386,386,$2393.26 ,493
"Jan 26, 2026 - Feb 1, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$24142.84 ,7855,1554,1554,$8790.37 ,3390
"Jan 26, 2026 - Feb 1, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$33775.75 ,3145,1166,1166,$11772.66 ,1282
"Jan 26, 2026 - Feb 1, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$2972.69 ,1012,276,276,$1618.07 ,621
"Jan 26, 2026 - Feb 1, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$44769.62 ,4382,1285,1285,$22047.17 ,2470
"Jan 26, 2026 - Feb 1, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$68446.09 ,8281,1642,1642,$46020.34 ,6009
"Jan 26, 2026 - Feb 1, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$4966.09 ,1705,417,417,$2693.01 ,1043
"Jan 26, 2026 - Feb 1, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$1557.81 ,537,172,172,$914.66 ,348
"Feb 2, 2026 - Feb 8, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$0.00 ,0,0,0,$0.00 ,0
"Feb 2, 2026 - Feb 8, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$31220.80 ,2673,1113,1113,$3748.32 ,361
"Feb 2, 2026 - Feb 8, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$29216.23 ,5404,1481,1481,$14349.26 ,2918
"Feb 2, 2026 - Feb 8, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$66768.69 ,14834,1717,1717,$27330.70 ,6851
"Feb 2, 2026 - Feb 8, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 2, 2026 - Feb 8, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$26856.59 ,7873,1520,1520,$1936.99 ,646
"Feb 2, 2026 - Feb 8, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$11671.17 ,1009,407,407,$1396.51 ,138
"Feb 2, 2026 - Feb 8, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$36625.60 ,8534,866,866,$22961.81 ,5775
"Feb 2, 2026 - Feb 8, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$40900.08 ,7507,1569,1569,$18570.69 ,3767
"Feb 2, 2026 - Feb 8, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 2, 2026 - Feb 8, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$70169.93 ,8042,1662,1662,$70202.64 ,8045
"Feb 2, 2026 - Feb 8, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$37882.62 ,6929,1551,1551,$16494.23 ,3350
"Feb 2, 2026 - Feb 8, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 2, 2026 - Feb 8, 2026",Green Dream,211-34-0232,Smoothie Pouches,$21287.37 ,6245,1467,1467,$1738.63 ,579
"Feb 2, 2026 - Feb 8, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2014.16 ,172,108,108,$195.74 ,19
"Feb 2, 2026 - Feb 8, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$71942.62 ,16081,1643,1643,$33028.91 ,8278
"Feb 2, 2026 - Feb 8, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4087.60 ,846,395,395,$4026.96 ,836
"Feb 2, 2026 - Feb 8, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 2, 2026 - Feb 8, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$110997.83 ,12748,1757,1757,$111067.07 ,12754
"Feb 2, 2026 - Feb 8, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$46461.37 ,8509,1669,1669,$14090.27 ,2860
"Feb 2, 2026 - Feb 8, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2849.43 ,844,181,181,$215.16 ,72
"Feb 2, 2026 - Feb 8, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$4089.38 ,846,398,398,$3996.69 ,830
"Feb 2, 2026 - Feb 8, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$27286.32 ,7985,1546,1546,$1802.00 ,598
"Feb 2, 2026 - Feb 8, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$36443.74 ,3144,1185,1185,$4811.07 ,469
"Feb 2, 2026 - Feb 8, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$2267.41 ,667,245,245,$215.40 ,72
"Feb 2, 2026 - Feb 8, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$31323.26 ,2675,1077,1077,$3439.63 ,330
"Feb 2, 2026 - Feb 8, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$83332.47 ,9578,1742,1742,$83391.79 ,9582
"Feb 2, 2026 - Feb 8, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5278.79 ,1554,404,404,$490.09 ,164
"Feb 2, 2026 - Feb 8, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$1160.13 ,339,127,127,$75.16 ,25
"Feb 9, 2026 - Feb 15, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$0.00 ,0,0,0,$0.00 ,0
"Feb 9, 2026 - Feb 15, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$29928.54 ,2595,1092,1092,$5114.08 ,507
"Feb 9, 2026 - Feb 15, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$28786.59 ,5276,1444,1444,$13346.47 ,2693
"Feb 9, 2026 - Feb 15, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$84285.36 ,18483,1775,1775,$29930.08 ,7524
"Feb 9, 2026 - Feb 15, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 9, 2026 - Feb 15, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$31138.60 ,9313,1567,1567,$6114.54 ,2077
"Feb 9, 2026 - Feb 15, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$12860.93 ,1124,430,430,$2529.28 ,251
"Feb 9, 2026 - Feb 15, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$41738.00 ,9745,878,878,$26624.19 ,6698
"Feb 9, 2026 - Feb 15, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$41451.01 ,7530,1600,1600,$17035.44 ,3435
"Feb 9, 2026 - Feb 15, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 9, 2026 - Feb 15, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$76479.59 ,8636,1702,1702,$76497.60 ,8637
"Feb 9, 2026 - Feb 15, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$36457.37 ,6591,1525,1525,$14101.94 ,2846
"Feb 9, 2026 - Feb 15, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 9, 2026 - Feb 15, 2026",Green Dream,211-34-0232,Smoothie Pouches,$23468.08 ,7033,1497,1497,$4726.11 ,1606
"Feb 9, 2026 - Feb 15, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2616.51 ,229,133,133,$520.90 ,51
"Feb 9, 2026 - Feb 15, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$86683.90 ,19288,1763,1763,$37786.18 ,9485
"Feb 9, 2026 - Feb 15, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$3768.32 ,749,381,381,$3252.58 ,660
"Feb 9, 2026 - Feb 15, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 9, 2026 - Feb 15, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$119515.66 ,13498,1768,1768,$119523.85 ,13498
"Feb 9, 2026 - Feb 15, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$46546.87 ,8444,1655,1655,$12236.03 ,2463
"Feb 9, 2026 - Feb 15, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2135.93 ,652,160,160,$405.33 ,138
"Feb 9, 2026 - Feb 15, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3697.19 ,734,370,370,$3162.27 ,642
"Feb 9, 2026 - Feb 15, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$29116.59 ,8708,1551,1551,$5319.68 ,1813
"Feb 9, 2026 - Feb 15, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$37090.17 ,3232,1194,1194,$6723.21 ,662
"Feb 9, 2026 - Feb 15, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$2161.83 ,649,252,252,$505.91 ,170
"Feb 9, 2026 - Feb 15, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$37205.29 ,3236,1175,1175,$7067.12 ,699
"Feb 9, 2026 - Feb 15, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$84117.03 ,9509,1774,1774,$84138.41 ,9510
"Feb 9, 2026 - Feb 15, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$4865.48 ,1464,387,387,$1038.08 ,354
"Feb 9, 2026 - Feb 15, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$1837.71 ,559,207,207,$548.39 ,186
"Feb 16, 2026 - Feb 22, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$6.98 ,2,1,1,$0.00 ,0
"Feb 16, 2026 - Feb 22, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$28314.13 ,2770,1108,1108,$24383.00 ,2439
"Feb 16, 2026 - Feb 22, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$28563.98 ,5269,1466,1466,$13967.91 ,2827
"Feb 16, 2026 - Feb 22, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$79676.41 ,17683,1766,1766,$33782.20 ,8496
"Feb 16, 2026 - Feb 22, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 16, 2026 - Feb 22, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$33554.27 ,11211,1602,1602,$28991.20 ,9890
"Feb 16, 2026 - Feb 22, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$13982.72 ,1359,470,470,$11528.40 ,1151
"Feb 16, 2026 - Feb 22, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$42846.42 ,10175,882,882,$30442.93 ,7675
"Feb 16, 2026 - Feb 22, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$41848.23 ,7623,1601,1601,$17707.14 ,3579
"Feb 16, 2026 - Feb 22, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 16, 2026 - Feb 22, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$83073.42 ,9381,1719,1719,$83090.68 ,9382
"Feb 16, 2026 - Feb 22, 2026",Chocolate Chip Oat Bakes,071-20-0965,Kids Lunchbox,$37901.51 ,6885,1548,1548,$15481.74 ,3127
"Feb 16, 2026 - Feb 22, 2026",Cinna-Banana Twist Stellar Puffs,007-10-5166,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 16, 2026 - Feb 22, 2026",Green Dream,211-34-0232,Smoothie Pouches,$26611.78 ,8891,1577,1577,$23038.84 ,7857
"Feb 16, 2026 - Feb 22, 2026",Green Dream–4 count,211-34-0240,Smoothie Pouches,$2796.77 ,273,143,143,$2394.05 ,239
"Feb 16, 2026 - Feb 22, 2026",Kale Apple Curls,007-10-2035,Toddler Snack,$89568.02 ,20069,1762,1762,$41872.33 ,10517
"Feb 16, 2026 - Feb 22, 2026",Mac + Cheesy Veggie Loops,071-06-0658,BFY Snacks,$4042.32 ,697,370,370,$459.68 ,90
"Feb 16, 2026 - Feb 22, 2026","Mango, Blueberry, Zucchini, Banana Minis",007-10-3137,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 16, 2026 - Feb 22, 2026",Mini Turkey Kale Meatballs,270-02-2902,Kids Meals,$128731.69 ,14561,1778,1778,$128753.45 ,14562
"Feb 16, 2026 - Feb 22, 2026",Organic Oatmeal Baby Cereal,007-10-9801,Baby Cereal,$49870.40 ,9076,1688,1688,$14834.72 ,2987
"Feb 16, 2026 - Feb 22, 2026",Pineapple Guava Punch,211-34-0236,Smoothie Pouches,$2181.99 ,733,141,141,$1845.35 ,634
"Feb 16, 2026 - Feb 22, 2026",Pizzalicious Veggie Loops,071-06-0659,BFY Snacks,$3912.61 ,674,366,366,$492.53 ,96
"Feb 16, 2026 - Feb 22, 2026",Strawberry Banana Shake,211-34-0230,Smoothie Pouches,$31111.43 ,10377,1572,1572,$26615.23 ,9076
"Feb 16, 2026 - Feb 22, 2026",Strawberry Banana Shake–4 count,211-34-0238,Smoothie Pouches,$41542.87 ,4044,1295,1295,$34721.24 ,3466
"Feb 16, 2026 - Feb 22, 2026",Strawberry Bananza YoGos,284-10-1821,Smoothie Pouches,$3886.72 ,1294,364,364,$3360.90 ,1143
"Feb 16, 2026 - Feb 22, 2026",Strawberry Bananza YoGos–4 count,284-10-4983,Smoothie Pouches,$46069.93 ,4488,1311,1311,$38756.93 ,3872
"Feb 16, 2026 - Feb 22, 2026",Super Chicken Dippers,270-02-0128,Kids Meals,$84984.16 ,9608,1751,1751,$84998.92 ,9609
"Feb 16, 2026 - Feb 22, 2026",Tropical Avocado Greens,211-34-0237,Smoothie Pouches,$5650.48 ,1899,400,400,$4952.65 ,1697
"Feb 16, 2026 - Feb 22, 2026",Tropical Mango Twist YoGos,284-10-0310,Smoothie Pouches,$4702.71 ,1566,363,363,$3997.54 ,1363
"Feb 23, 2026 - Mar 1, 2026",Apple Berry Blast YoGos,284-10-4013,Smoothie Pouches,$0.00 ,0,0,0,$0.00 ,0
"Feb 23, 2026 - Mar 1, 2026",Apple Berry Blast YoGos–4 count,284-10-8661,Smoothie Pouches,$20007.08 ,1772,836,836,$4703.01 ,483
"Feb 23, 2026 - Mar 1, 2026",Apple Pie Oat Bakes,071-20-0967,Kids Lunchbox,$30039.77 ,5588,1481,1481,$15382.62 ,3131
"Feb 23, 2026 - Mar 1, 2026",Banana Pitaya Rings,007-10-0291,Toddler Snack,$80063.69 ,17936,1752,1752,$35667.70 ,9024
"Feb 23, 2026 - Mar 1, 2026","Banana, Strawberry, Butternut Squash Minis",007-10-2732,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 23, 2026 - Mar 1, 2026",Berry Banana Blast,211-34-0231,Smoothie Pouches,$28824.89 ,8609,1535,1535,$5186.91 ,1750
"Feb 23, 2026 - Mar 1, 2026",Berry Banana Blast–4 count,211-34-0239,Smoothie Pouches,$14039.27 ,1253,452,452,$3411.52 ,352
"Feb 23, 2026 - Mar 1, 2026",Blueberry Carrot Puffs,007-10-3297,Toddler Snack,$45113.16 ,10786,884,884,$32458.19 ,8240
"Feb 23, 2026 - Mar 1, 2026",Blueberry Muffin Oat Bakes,071-20-0966,Kids Lunchbox,$44419.22 ,8191,1624,1624,$20708.94 ,4212
"Feb 23, 2026 - Mar 1, 2026",Cheesy White Cheddar Stellar Puffs,007-10-6435,Toddler Snack,$0.00 ,0,0,0,$0.00 ,0
"Feb 23, 2026 - Mar 1, 2026",Chicken Veggie Sliders,270-02-8577,Kids Meals,$82424.12 ,9376,1724,1724,$82437.92 ,9377
